"Time","{application=""FEEDSERVICE"", method=""GET"", uri=""/feeds/{userId}""}","{application=""GATEWAY"", method=""GET"", uri=""UNKNOWN""}","{application=""GATEWAY"", method=""POST"", uri=""UNKNOWN""}","{application=""GATEWAY"", method=""PUT"", uri=""NOT_FOUND""}","{application=""GATEWAY"", method=""PUT"", uri=""UNKNOWN""}","{application=""NOTIFICATIONSERVICE"", method=""GET"", uri=""/notifications""}","{application=""NOTIFICATIONSERVICE"", method=""POST"", uri=""/notifications/count""}","{application=""NOTIFICATIONSERVICE"", method=""POST"", uri=""/notifications/{id}""}","{application=""POSTSERVICE"", method=""GET"", uri=""/categories""}","{application=""POSTSERVICE"", method=""GET"", uri=""/posts""}","{application=""POSTSERVICE"", method=""GET"", uri=""/posts/{id}""}","{application=""POSTSERVICE"", method=""GET"", uri=""/posts/{id}/image""}","{application=""POSTSERVICE"", method=""POST"", uri=""/posts""}","{application=""POSTSERVICE"", method=""POST"", uri=""/posts/{id}/comments""}","{application=""POSTSERVICE"", method=""POST"", uri=""/posts/{id}/like""}","{application=""USERSERVICE"", method=""GET"", uri=""/users/{id}""}","{application=""USERSERVICE"", method=""GET"", uri=""/users/{id}/followers""}","{application=""USERSERVICE"", method=""POST"", uri=""/error""}","{application=""USERSERVICE"", method=""POST"", uri=""/users""}","{application=""USERSERVICE"", method=""POST"", uri=""/users/search""}","{application=""USERSERVICE"", method=""PUT"", uri=""/error""}","{application=""USERSERVICE"", method=""PUT"", uri=""/users/{id}""}","{application=""USERSERVICE"", method=""PUT"", uri=""/users/{id}/follow""}"
2024-08-10 17:33:30,23.2 ms,16.5 ms,26.4 ms,9.43 ms,21.7 ms,4.62 ms,4.34 ms,14.7 ms,4.34 ms,7.38 ms,5.34 ms,11.6 ms,66.5 ms,41.0 ms,26.0 ms,4.91 ms,12.0 ms,5.67 ms,16.3 ms,11.7 ms,8.81 ms,18.4 ms,18.8 ms
2024-08-10 17:33:35,23.2 ms,16.5 ms,26.8 ms,9.43 ms,21.8 ms,4.59 ms,4.32 ms,14.8 ms,4.34 ms,7.39 ms,5.33 ms,11.5 ms,66.5 ms,40.9 ms,26.4 ms,4.92 ms,12.0 ms,5.69 ms,16.3 ms,11.7 ms,8.79 ms,18.4 ms,18.9 ms
2024-08-10 17:33:40,23.5 ms,16.5 ms,26.7 ms,9.43 ms,21.9 ms,4.59 ms,4.31 ms,15.1 ms,4.26 ms,7.35 ms,5.18 ms,11.5 ms,65.9 ms,41.3 ms,27.2 ms,4.94 ms,12.2 ms,5.70 ms,16.4 ms,12.2 ms,8.78 ms,18.6 ms,19.0 ms
2024-08-10 17:33:45,23.9 ms,16.5 ms,26.7 ms,9.43 ms,21.9 ms,4.59 ms,4.31 ms,15.1 ms,4.26 ms,7.35 ms,5.18 ms,11.5 ms,65.9 ms,41.3 ms,27.2 ms,4.98 ms,12.4 ms,5.67 ms,16.3 ms,12.3 ms,8.84 ms,18.9 ms,19.1 ms
2024-08-10 17:33:50,23.8 ms,16.6 ms,26.5 ms,9.43 ms,21.8 ms,4.57 ms,4.32 ms,15.1 ms,4.26 ms,7.36 ms,5.17 ms,11.5 ms,65.6 ms,41.2 ms,27.2 ms,4.99 ms,12.4 ms,5.68 ms,16.2 ms,12.2 ms,8.82 ms,18.8 ms,19.1 ms
2024-08-10 17:33:55,23.9 ms,16.9 ms,26.9 ms,9.43 ms,21.4 ms,4.57 ms,4.33 ms,15.1 ms,4.20 ms,7.31 ms,5.10 ms,11.4 ms,64.4 ms,41.3 ms,27.1 ms,5.04 ms,12.4 ms,5.69 ms,16.2 ms,12.2 ms,9.07 ms,18.7 ms,19.0 ms
2024-08-10 17:34:00,24.0 ms,16.9 ms,26.9 ms,9.43 ms,21.4 ms,4.57 ms,4.33 ms,15.1 ms,4.19 ms,7.31 ms,5.10 ms,11.4 ms,64.4 ms,41.3 ms,27.1 ms,4.95 ms,12.5 ms,5.67 ms,15.9 ms,12.2 ms,9.12 ms,18.5 ms,18.9 ms
2024-08-10 17:34:05,23.9 ms,17.8 ms,28.7 ms,9.45 ms,21.3 ms,4.56 ms,4.34 ms,15.1 ms,4.18 ms,7.34 ms,5.08 ms,11.5 ms,64.2 ms,42.0 ms,27.2 ms,4.95 ms,12.5 ms,5.68 ms,15.9 ms,12.2 ms,9.11 ms,18.5 ms,18.9 ms
2024-08-10 17:34:10,23.8 ms,18.9 ms,31.1 ms,9.45 ms,21.3 ms,4.55 ms,4.36 ms,15.4 ms,4.14 ms,7.34 ms,4.99 ms,11.5 ms,65.5 ms,43.1 ms,27.0 ms,4.92 ms,12.4 ms,5.97 ms,16.0 ms,12.2 ms,8.72 ms,18.7 ms,18.8 ms
2024-08-10 17:34:15,23.8 ms,18.9 ms,31.1 ms,9.45 ms,21.3 ms,4.55 ms,4.36 ms,15.4 ms,4.14 ms,7.33 ms,4.99 ms,11.5 ms,65.5 ms,43.0 ms,27.0 ms,4.92 ms,12.4 ms,5.98 ms,16.1 ms,12.1 ms,8.68 ms,18.7 ms,18.8 ms
2024-08-10 17:34:20,23.8 ms,20.1 ms,32.9 ms,9.45 ms,21.2 ms,4.56 ms,4.35 ms,15.4 ms,4.13 ms,7.36 ms,4.97 ms,11.5 ms,65.5 ms,43.2 ms,27.1 ms,4.92 ms,12.4 ms,6.01 ms,16.1 ms,12.1 ms,8.69 ms,18.7 ms,18.8 ms
2024-08-10 17:34:25,23.9 ms,21.4 ms,34.7 ms,9.45 ms,21.2 ms,4.57 ms,4.35 ms,15.4 ms,4.09 ms,7.38 ms,4.92 ms,11.4 ms,64.7 ms,43.0 ms,26.9 ms,4.85 ms,12.2 ms,6.59 ms,16.2 ms,12.1 ms,8.65 ms,18.5 ms,18.8 ms
2024-08-10 17:34:30,24.0 ms,21.4 ms,34.7 ms,9.45 ms,21.2 ms,4.57 ms,4.35 ms,15.4 ms,4.09 ms,7.38 ms,4.92 ms,11.4 ms,64.7 ms,43.0 ms,26.9 ms,4.82 ms,12.3 ms,6.64 ms,16.2 ms,12.1 ms,8.69 ms,18.6 ms,18.8 ms
2024-08-10 17:34:35,24.1 ms,23.1 ms,36.3 ms,9.45 ms,21.1 ms,4.57 ms,4.34 ms,15.2 ms,4.07 ms,7.36 ms,4.89 ms,11.4 ms,64.2 ms,43.2 ms,26.9 ms,4.82 ms,12.3 ms,6.68 ms,16.2 ms,12.1 ms,8.69 ms,18.6 ms,18.8 ms
2024-08-10 17:34:40,24.1 ms,24.6 ms,38.4 ms,9.45 ms,21.3 ms,4.58 ms,4.34 ms,15.1 ms,4.03 ms,7.35 ms,4.82 ms,11.3 ms,63.8 ms,43.1 ms,26.8 ms,4.81 ms,12.3 ms,7.10 ms,15.8 ms,12.1 ms,8.80 ms,18.7 ms,19.1 ms
2024-08-10 17:34:45,24.1 ms,24.6 ms,38.4 ms,9.45 ms,21.3 ms,4.58 ms,4.34 ms,15.1 ms,4.03 ms,7.35 ms,4.82 ms,11.3 ms,63.8 ms,43.1 ms,26.8 ms,4.77 ms,12.4 ms,7.01 ms,15.8 ms,12.1 ms,8.81 ms,18.8 ms,19.2 ms
2024-08-10 17:34:50,24.1 ms,26.5 ms,40.2 ms,9.45 ms,21.5 ms,4.59 ms,4.35 ms,14.9 ms,4.01 ms,7.38 ms,4.80 ms,11.3 ms,63.1 ms,43.0 ms,26.9 ms,4.77 ms,12.4 ms,7.05 ms,15.8 ms,12.1 ms,8.80 ms,18.8 ms,19.2 ms
2024-08-10 17:34:55,24.2 ms,28.9 ms,41.4 ms,9.45 ms,22.6 ms,4.59 ms,4.35 ms,14.7 ms,3.97 ms,7.41 ms,4.75 ms,11.3 ms,63.1 ms,42.7 ms,26.9 ms,4.79 ms,12.5 ms,6.95 ms,16.5 ms,12.1 ms,8.80 ms,19.6 ms,20.3 ms
2024-08-10 17:35:00,24.3 ms,28.9 ms,41.4 ms,9.45 ms,22.6 ms,4.59 ms,4.35 ms,14.7 ms,3.97 ms,7.41 ms,4.74 ms,11.3 ms,63.1 ms,42.7 ms,26.9 ms,4.79 ms,12.5 ms,7.00 ms,16.6 ms,12.0 ms,8.78 ms,20.4 ms,20.6 ms
2024-08-10 17:35:05,24.4 ms,30.5 ms,41.8 ms,9.45 ms,25.8 ms,4.59 ms,4.35 ms,14.7 ms,3.96 ms,7.43 ms,4.73 ms,11.3 ms,63.4 ms,42.7 ms,27.0 ms,4.78 ms,12.6 ms,7.04 ms,16.7 ms,12.1 ms,8.80 ms,20.5 ms,20.6 ms
2024-08-10 17:35:10,23.9 ms,32.7 ms,42.5 ms,9.45 ms,30.3 ms,4.60 ms,4.34 ms,14.7 ms,3.94 ms,7.42 ms,4.70 ms,11.3 ms,63.2 ms,43.3 ms,27.0 ms,4.76 ms,12.7 ms,6.98 ms,16.9 ms,12.2 ms,8.85 ms,20.8 ms,20.8 ms
2024-08-10 17:35:15,24.0 ms,32.7 ms,42.5 ms,9.45 ms,30.3 ms,4.60 ms,4.34 ms,14.7 ms,3.94 ms,7.42 ms,4.70 ms,11.3 ms,63.2 ms,43.3 ms,27.0 ms,4.75 ms,12.7 ms,6.95 ms,16.7 ms,12.1 ms,8.81 ms,20.8 ms,20.8 ms
2024-08-10 17:35:20,24.0 ms,35.2 ms,44.6 ms,279 ms,34.9 ms,4.61 ms,4.35 ms,14.7 ms,3.93 ms,7.38 ms,4.69 ms,11.4 ms,63.6 ms,43.1 ms,27.1 ms,4.75 ms,12.7 ms,6.97 ms,16.7 ms,12.1 ms,8.79 ms,20.8 ms,20.8 ms
2024-08-10 17:35:25,24.2 ms,38.0 ms,46.7 ms,286 ms,42.0 ms,4.60 ms,4.35 ms,14.6 ms,3.90 ms,7.37 ms,4.67 ms,11.4 ms,62.9 ms,43.2 ms,27.1 ms,4.75 ms,12.9 ms,6.83 ms,16.7 ms,12.3 ms,8.61 ms,20.6 ms,20.8 ms
2024-08-10 17:35:30,24.2 ms,38.0 ms,46.7 ms,283 ms,42.0 ms,4.60 ms,4.35 ms,14.6 ms,3.90 ms,7.37 ms,4.66 ms,11.4 ms,62.9 ms,43.2 ms,27.1 ms,4.77 ms,13.1 ms,6.84 ms,16.7 ms,12.3 ms,8.19 ms,20.6 ms,20.9 ms
2024-08-10 17:35:35,24.2 ms,39.4 ms,47.3 ms,280 ms,48.7 ms,4.59 ms,4.35 ms,14.7 ms,3.88 ms,7.43 ms,4.66 ms,11.4 ms,62.1 ms,42.9 ms,27.0 ms,4.76 ms,13.1 ms,6.86 ms,16.7 ms,12.3 ms,8.17 ms,20.6 ms,20.9 ms
2024-08-10 17:35:40,24.4 ms,40.4 ms,47.9 ms,286 ms,53.6 ms,4.61 ms,4.35 ms,14.7 ms,3.84 ms,7.36 ms,4.61 ms,11.3 ms,61.7 ms,42.7 ms,26.9 ms,4.73 ms,13.2 ms,6.82 ms,16.7 ms,12.0 ms,8.03 ms,20.7 ms,21.0 ms
2024-08-10 17:35:45,24.4 ms,40.4 ms,47.9 ms,283 ms,53.6 ms,4.61 ms,4.35 ms,14.7 ms,3.84 ms,7.36 ms,4.61 ms,11.3 ms,61.7 ms,42.7 ms,26.9 ms,4.73 ms,13.3 ms,6.83 ms,16.6 ms,11.9 ms,7.78 ms,20.6 ms,21.0 ms
2024-08-10 17:35:50,24.4 ms,41.0 ms,48.8 ms,281 ms,59.0 ms,4.61 ms,4.37 ms,14.4 ms,3.82 ms,7.35 ms,4.62 ms,11.3 ms,61.7 ms,42.7 ms,26.6 ms,4.72 ms,13.3 ms,6.85 ms,16.6 ms,11.9 ms,7.76 ms,20.6 ms,21.0 ms
2024-08-10 17:35:55,24.5 ms,41.8 ms,50.3 ms,286 ms,63.6 ms,4.62 ms,4.40 ms,13.9 ms,3.79 ms,7.31 ms,4.53 ms,11.3 ms,60.2 ms,42.4 ms,26.4 ms,4.70 ms,13.6 ms,6.82 ms,17.0 ms,12.0 ms,7.80 ms,20.6 ms,21.1 ms
2024-08-10 17:36:00,24.5 ms,41.8 ms,50.3 ms,284 ms,63.6 ms,4.62 ms,4.40 ms,13.9 ms,3.79 ms,7.31 ms,4.53 ms,11.3 ms,60.2 ms,42.3 ms,26.4 ms,4.70 ms,13.7 ms,6.83 ms,16.9 ms,12.1 ms,7.48 ms,20.5 ms,21.1 ms
2024-08-10 17:36:05,24.6 ms,42.7 ms,51.3 ms,572 ms,65.9 ms,4.65 ms,4.41 ms,13.7 ms,3.77 ms,7.31 ms,4.52 ms,11.3 ms,60.6 ms,42.2 ms,26.3 ms,4.70 ms,13.7 ms,6.84 ms,16.9 ms,12.1 ms,7.47 ms,20.5 ms,21.1 ms
2024-08-10 17:36:10,24.6 ms,42.7 ms,51.5 ms,580 ms,66.6 ms,4.69 ms,4.45 ms,13.6 ms,3.74 ms,7.28 ms,4.48 ms,11.2 ms,60.3 ms,42.3 ms,26.2 ms,4.67 ms,13.8 ms,6.82 ms,17.0 ms,12.2 ms,7.51 ms,20.8 ms,21.2 ms
2024-08-10 17:36:15,24.6 ms,42.7 ms,51.5 ms,576 ms,66.6 ms,4.69 ms,4.45 ms,13.6 ms,3.74 ms,7.28 ms,4.48 ms,11.2 ms,60.3 ms,42.3 ms,26.2 ms,4.65 ms,13.8 ms,6.75 ms,17.1 ms,12.3 ms,7.48 ms,20.8 ms,21.2 ms
2024-08-10 17:36:20,24.6 ms,42.9 ms,51.5 ms,573 ms,66.7 ms,4.70 ms,4.47 ms,13.5 ms,3.73 ms,7.25 ms,4.46 ms,11.2 ms,60.5 ms,42.1 ms,26.4 ms,4.65 ms,13.8 ms,6.76 ms,17.1 ms,12.3 ms,7.47 ms,20.8 ms,21.2 ms
2024-08-10 17:36:25,24.9 ms,42.9 ms,51.7 ms,576 ms,66.7 ms,4.72 ms,4.49 ms,13.8 ms,3.70 ms,7.22 ms,4.43 ms,11.1 ms,60.5 ms,42.2 ms,26.5 ms,4.63 ms,14.0 ms,6.74 ms,17.5 ms,12.3 ms,7.61 ms,20.8 ms,21.2 ms
2024-08-10 17:36:30,24.9 ms,42.9 ms,51.7 ms,576 ms,66.7 ms,4.72 ms,4.49 ms,13.8 ms,3.70 ms,7.22 ms,4.43 ms,11.1 ms,60.5 ms,42.2 ms,26.5 ms,4.64 ms,14.1 ms,6.74 ms,17.4 ms,12.4 ms,7.55 ms,20.6 ms,21.2 ms
2024-08-10 17:36:35,24.9 ms,43.2 ms,51.9 ms,576 ms,66.7 ms,4.74 ms,4.50 ms,13.5 ms,3.70 ms,7.24 ms,4.43 ms,11.1 ms,60.3 ms,42.2 ms,26.6 ms,4.64 ms,14.1 ms,6.75 ms,17.4 ms,12.4 ms,7.53 ms,20.6 ms,21.2 ms
2024-08-10 17:36:40,24.9 ms,43.2 ms,52.0 ms,576 ms,66.6 ms,4.77 ms,4.52 ms,13.2 ms,3.67 ms,7.29 ms,4.40 ms,11.1 ms,60.5 ms,42.5 ms,26.6 ms,4.63 ms,14.2 ms,6.74 ms,17.4 ms,12.4 ms,7.43 ms,20.5 ms,21.2 ms
2024-08-10 17:36:45,25.0 ms,43.2 ms,52.0 ms,576 ms,66.6 ms,4.77 ms,4.52 ms,13.2 ms,3.67 ms,7.29 ms,4.39 ms,11.1 ms,60.5 ms,42.5 ms,26.6 ms,4.63 ms,14.3 ms,6.14 ms,17.3 ms,12.5 ms,7.40 ms,20.5 ms,21.1 ms
2024-08-10 17:36:50,25.0 ms,43.2 ms,52.0 ms,576 ms,66.5 ms,4.79 ms,4.53 ms,13.4 ms,3.66 ms,7.29 ms,4.39 ms,11.1 ms,60.9 ms,43.6 ms,26.5 ms,4.63 ms,14.3 ms,6.16 ms,17.3 ms,12.5 ms,7.39 ms,20.5 ms,21.1 ms
2024-08-10 17:36:55,25.1 ms,43.7 ms,52.4 ms,576 ms,66.3 ms,4.80 ms,4.55 ms,13.4 ms,3.62 ms,7.29 ms,4.35 ms,11.0 ms,61.3 ms,44.0 ms,26.4 ms,4.63 ms,14.5 ms,6.00 ms,17.2 ms,13.0 ms,7.56 ms,20.3 ms,21.0 ms
2024-08-10 17:37:00,25.1 ms,43.7 ms,52.4 ms,576 ms,66.3 ms,4.80 ms,4.55 ms,13.4 ms,3.62 ms,7.29 ms,4.34 ms,11.0 ms,61.3 ms,44.0 ms,26.4 ms,4.63 ms,14.5 ms,5.98 ms,17.0 ms,13.2 ms,7.53 ms,20.3 ms,21.0 ms
2024-08-10 17:37:05,25.2 ms,44.9 ms,54.3 ms,576 ms,66.2 ms,4.81 ms,4.56 ms,13.6 ms,3.62 ms,7.39 ms,4.32 ms,11.0 ms,60.7 ms,45.0 ms,26.4 ms,4.63 ms,14.5 ms,6.00 ms,17.0 ms,13.2 ms,7.52 ms,20.3 ms,21.0 ms
2024-08-10 17:37:10,25.3 ms,47.1 ms,57.7 ms,576 ms,66.3 ms,4.83 ms,4.59 ms,13.5 ms,3.58 ms,7.33 ms,4.27 ms,11.0 ms,60.5 ms,44.9 ms,26.4 ms,4.60 ms,14.7 ms,5.99 ms,17.1 ms,13.3 ms,7.39 ms,20.3 ms,20.9 ms
2024-08-10 17:37:15,25.3 ms,47.1 ms,57.7 ms,576 ms,66.3 ms,4.83 ms,4.59 ms,13.5 ms,3.58 ms,7.33 ms,4.27 ms,10.9 ms,60.5 ms,44.9 ms,26.4 ms,4.45 ms,14.8 ms,6.29 ms,17.1 ms,13.4 ms,7.44 ms,20.3 ms,20.8 ms
2024-08-10 17:37:20,25.3 ms,50.2 ms,61.3 ms,576 ms,66.5 ms,4.82 ms,4.61 ms,13.5 ms,3.57 ms,7.34 ms,4.24 ms,10.9 ms,60.1 ms,44.9 ms,26.5 ms,4.45 ms,14.9 ms,6.30 ms,17.1 ms,13.4 ms,7.43 ms,20.3 ms,20.8 ms
2024-08-10 17:37:25,25.5 ms,52.2 ms,64.3 ms,860 ms,66.6 ms,4.83 ms,4.63 ms,13.5 ms,3.54 ms,7.33 ms,4.22 ms,10.8 ms,60.3 ms,44.6 ms,26.5 ms,4.43 ms,14.9 ms,6.28 ms,17.1 ms,13.7 ms,7.52 ms,20.4 ms,20.9 ms
2024-08-10 17:37:30,25.6 ms,52.2 ms,64.3 ms,860 ms,66.6 ms,4.83 ms,4.63 ms,13.5 ms,3.54 ms,7.32 ms,4.21 ms,10.8 ms,60.3 ms,44.6 ms,26.4 ms,4.42 ms,15.0 ms,6.51 ms,17.1 ms,13.8 ms,7.42 ms,20.3 ms,20.9 ms
2024-08-10 17:37:35,25.6 ms,55.0 ms,68.7 ms,860 ms,66.8 ms,4.86 ms,4.65 ms,13.6 ms,3.52 ms,7.36 ms,4.20 ms,10.8 ms,59.9 ms,44.5 ms,26.4 ms,4.42 ms,15.0 ms,6.52 ms,17.1 ms,13.8 ms,7.42 ms,20.3 ms,20.9 ms
2024-08-10 17:37:40,25.7 ms,57.6 ms,72.5 ms,860 ms,66.8 ms,4.88 ms,4.69 ms,13.8 ms,3.49 ms,7.35 ms,4.17 ms,10.7 ms,59.4 ms,44.8 ms,26.5 ms,4.42 ms,15.2 ms,6.49 ms,16.9 ms,14.0 ms,7.44 ms,20.2 ms,20.9 ms
2024-08-10 17:37:45,25.8 ms,57.6 ms,72.5 ms,860 ms,66.8 ms,4.88 ms,4.69 ms,13.8 ms,3.48 ms,7.35 ms,4.17 ms,10.7 ms,59.3 ms,44.8 ms,26.4 ms,4.42 ms,15.2 ms,6.50 ms,16.8 ms,14.0 ms,7.41 ms,20.1 ms,20.9 ms
2024-08-10 17:37:50,25.8 ms,59.5 ms,75.3 ms,860 ms,66.8 ms,4.91 ms,4.74 ms,13.9 ms,3.49 ms,7.42 ms,4.14 ms,10.7 ms,59.1 ms,44.7 ms,26.4 ms,4.42 ms,15.2 ms,6.50 ms,16.8 ms,14.0 ms,7.39 ms,20.1 ms,20.8 ms
2024-08-10 17:37:55,25.7 ms,59.2 ms,75.3 ms,860 ms,66.8 ms,4.94 ms,4.78 ms,14.0 ms,3.46 ms,7.39 ms,4.10 ms,10.6 ms,57.6 ms,44.7 ms,26.6 ms,4.44 ms,15.3 ms,6.50 ms,16.8 ms,14.4 ms,7.25 ms,20.0 ms,20.8 ms
2024-08-10 17:38:00,25.6 ms,59.2 ms,75.3 ms,860 ms,66.8 ms,4.94 ms,4.78 ms,14.0 ms,3.45 ms,7.40 ms,4.09 ms,10.6 ms,57.6 ms,44.7 ms,26.5 ms,4.43 ms,15.4 ms,6.50 ms,16.8 ms,14.5 ms,7.22 ms,20.1 ms,20.7 ms
2024-08-10 17:38:05,25.5 ms,59.4 ms,75.5 ms,860 ms,66.9 ms,4.98 ms,4.79 ms,14.1 ms,3.45 ms,7.40 ms,4.08 ms,10.6 ms,58.3 ms,45.5 ms,26.4 ms,4.43 ms,15.4 ms,6.50 ms,16.7 ms,14.5 ms,7.21 ms,20.1 ms,20.7 ms
2024-08-10 17:38:10,25.5 ms,59.4 ms,75.3 ms,860 ms,66.8 ms,4.99 ms,4.83 ms,14.2 ms,3.41 ms,7.38 ms,4.05 ms,10.5 ms,58.6 ms,45.3 ms,26.4 ms,4.47 ms,15.4 ms,6.50 ms,16.1 ms,14.7 ms,7.19 ms,20.1 ms,20.7 ms
2024-08-10 17:38:15,25.5 ms,59.4 ms,75.3 ms,860 ms,66.8 ms,4.99 ms,4.83 ms,14.2 ms,3.41 ms,7.38 ms,4.04 ms,10.5 ms,58.6 ms,45.3 ms,26.3 ms,4.47 ms,15.5 ms,6.50 ms,16.1 ms,14.6 ms,7.18 ms,20.1 ms,20.6 ms
2024-08-10 17:38:20,25.5 ms,59.3 ms,75.0 ms,860 ms,67.0 ms,5.02 ms,4.87 ms,14.0 ms,3.41 ms,7.43 ms,4.02 ms,10.5 ms,58.6 ms,45.4 ms,26.0 ms,4.47 ms,15.5 ms,6.49 ms,16.0 ms,14.6 ms,7.17 ms,20.1 ms,20.5 ms
2024-08-10 17:38:25,25.4 ms,59.3 ms,75.2 ms,860 ms,67.0 ms,5.05 ms,4.91 ms,13.8 ms,3.40 ms,7.45 ms,3.98 ms,10.4 ms,58.1 ms,44.7 ms,25.0 ms,4.44 ms,15.7 ms,6.53 ms,16.3 ms,14.6 ms,7.26 ms,20.3 ms,20.8 ms
2024-08-10 17:38:30,25.4 ms,59.3 ms,75.2 ms,860 ms,67.0 ms,5.05 ms,4.91 ms,13.8 ms,3.39 ms,7.45 ms,3.97 ms,10.4 ms,58.1 ms,44.7 ms,25.0 ms,4.42 ms,15.8 ms,6.56 ms,16.7 ms,14.7 ms,7.23 ms,20.1 ms,20.7 ms
2024-08-10 17:38:35,25.3 ms,59.2 ms,75.3 ms,860 ms,67.0 ms,5.07 ms,4.95 ms,14.0 ms,3.39 ms,7.49 ms,3.96 ms,10.4 ms,58.2 ms,44.6 ms,25.2 ms,4.42 ms,15.8 ms,6.56 ms,16.7 ms,14.7 ms,7.22 ms,20.1 ms,20.7 ms
2024-08-10 17:38:40,25.4 ms,58.4 ms,74.2 ms,860 ms,66.9 ms,5.09 ms,4.95 ms,14.3 ms,3.38 ms,7.52 ms,3.92 ms,10.4 ms,58.1 ms,44.6 ms,25.2 ms,4.38 ms,16.2 ms,6.26 ms,16.7 ms,14.8 ms,7.22 ms,20.2 ms,20.7 ms
2024-08-10 17:38:45,25.3 ms,58.4 ms,74.2 ms,860 ms,66.9 ms,5.09 ms,4.95 ms,14.3 ms,3.38 ms,7.51 ms,3.92 ms,10.3 ms,58.1 ms,44.6 ms,25.2 ms,4.37 ms,16.2 ms,6.25 ms,16.7 ms,14.8 ms,7.22 ms,20.2 ms,20.7 ms
2024-08-10 17:38:50,25.3 ms,57.3 ms,72.1 ms,860 ms,66.8 ms,5.12 ms,4.96 ms,14.7 ms,3.38 ms,7.53 ms,3.91 ms,10.4 ms,57.4 ms,43.8 ms,25.2 ms,4.37 ms,16.2 ms,6.25 ms,16.7 ms,14.9 ms,7.20 ms,20.2 ms,20.6 ms
2024-08-10 17:38:55,25.3 ms,55.8 ms,69.1 ms,860 ms,66.8 ms,5.15 ms,4.99 ms,14.4 ms,3.37 ms,7.49 ms,3.91 ms,10.3 ms,55.3 ms,42.3 ms,24.8 ms,4.38 ms,16.5 ms,6.23 ms,16.6 ms,14.5 ms,7.43 ms,19.9 ms,20.7 ms
2024-08-10 17:39:00,25.3 ms,55.8 ms,69.1 ms,860 ms,66.8 ms,5.15 ms,4.99 ms,14.4 ms,3.36 ms,7.49 ms,3.90 ms,10.2 ms,55.3 ms,42.3 ms,24.8 ms,4.38 ms,16.7 ms,6.22 ms,16.4 ms,14.5 ms,7.30 ms,19.9 ms,20.6 ms
2024-08-10 17:39:05,25.3 ms,54.4 ms,67.0 ms,860 ms,66.7 ms,5.18 ms,5.03 ms,14.2 ms,3.37 ms,7.46 ms,3.90 ms,10.2 ms,55.3 ms,42.2 ms,24.9 ms,4.38 ms,16.7 ms,6.21 ms,16.4 ms,14.5 ms,7.29 ms,19.9 ms,20.5 ms
2024-08-10 17:39:10,25.3 ms,52.9 ms,65.2 ms,860 ms,66.7 ms,5.19 ms,5.06 ms,14.3 ms,3.36 ms,7.40 ms,3.90 ms,10.2 ms,55.3 ms,42.3 ms,25.0 ms,4.38 ms,16.9 ms,6.16 ms,16.5 ms,14.5 ms,7.33 ms,19.9 ms,20.8 ms
2024-08-10 17:39:15,25.3 ms,52.9 ms,65.2 ms,860 ms,66.7 ms,5.19 ms,5.06 ms,14.3 ms,3.36 ms,7.40 ms,3.90 ms,10.2 ms,55.3 ms,42.3 ms,25.0 ms,4.38 ms,17.0 ms,6.09 ms,16.7 ms,14.5 ms,7.26 ms,19.8 ms,20.8 ms
2024-08-10 17:39:20,25.2 ms,51.1 ms,63.5 ms,860 ms,66.5 ms,5.23 ms,5.10 ms,14.3 ms,3.35 ms,7.44 ms,3.91 ms,10.1 ms,55.2 ms,41.8 ms,25.1 ms,4.38 ms,17.0 ms,6.08 ms,16.6 ms,14.5 ms,7.25 ms,19.7 ms,20.7 ms
2024-08-10 17:39:25,25.3 ms,49.2 ms,61.0 ms,860 ms,66.1 ms,5.26 ms,5.13 ms,14.5 ms,3.34 ms,7.45 ms,3.89 ms,10.1 ms,55.9 ms,42.3 ms,25.0 ms,4.40 ms,17.2 ms,5.78 ms,17.3 ms,14.6 ms,7.13 ms,19.3 ms,20.8 ms
2024-08-10 17:39:30,25.2 ms,49.2 ms,61.0 ms,860 ms,66.1 ms,5.26 ms,5.13 ms,14.5 ms,3.33 ms,7.45 ms,3.89 ms,10.1 ms,55.8 ms,42.3 ms,25.0 ms,4.40 ms,17.3 ms,5.78 ms,16.9 ms,14.7 ms,7.06 ms,19.1 ms,20.3 ms
2024-08-10 17:39:35,25.2 ms,46.9 ms,58.8 ms,860 ms,65.7 ms,5.30 ms,5.16 ms,14.7 ms,3.34 ms,7.45 ms,3.88 ms,10.1 ms,56.1 ms,42.0 ms,25.0 ms,4.40 ms,17.3 ms,5.78 ms,16.8 ms,14.8 ms,7.06 ms,19.1 ms,20.1 ms
2024-08-10 17:39:40,25.2 ms,44.6 ms,57.6 ms,860 ms,64.5 ms,5.35 ms,5.21 ms,14.9 ms,3.33 ms,7.45 ms,3.85 ms,10.0 ms,56.4 ms,42.0 ms,24.9 ms,4.36 ms,17.5 ms,5.91 ms,16.0 ms,15.0 ms,7.06 ms,18.3 ms,18.7 ms
2024-08-10 17:39:45,25.2 ms,44.6 ms,57.6 ms,860 ms,64.5 ms,5.35 ms,5.21 ms,14.9 ms,3.32 ms,7.45 ms,3.85 ms,10.0 ms,56.4 ms,42.0 ms,25.0 ms,4.36 ms,17.5 ms,5.57 ms,15.7 ms,15.0 ms,7.06 ms,17.3 ms,18.4 ms
